ID	Year	LocationAbbr	LocationDesc	Class	Topic	Indicator	Response	DataSource	Data_Value_Unit	Data_Value_Type	Data_Value	Data_Value_Footnote_Symbol	Data_Value_Footnote	Low_Confidence_Limit	High_Confidence_Limit	Sample_Size	Stratification	StratificationType	IndicatorId	LocationOrder	ParentStateDisplayOrder	FootnoteType	FootNoteSymbol	FootnoteText	URL	DatasourceAbbr	Agency
265617	2008	US	"All States, DC and Territories (median) **"	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.3	**	Median value reported with no confidence intervals			54	Overall	Overall	DIABETE2	1	1						
266173	2008	UW	All States and DC (median) **	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.3	**	Median value reported with no confidence intervals			51	Overall	Overall	DIABETE2	2	2						
261273	2008	AL	Alabama	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	11.2			10.3	12.2	1032	Overall	Overall	DIABETE2	3	3						
263490	2008	AK	Alaska	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	6.7			5.1	8.2	188	Overall	Overall	DIABETE2	4	4						
267136	2008	AZ	Arizona	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.8			6.7	8.9	790	Overall	Overall	DIABETE2	5	5						
268480	2008	AR	Arkansas	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.5			8.6	10.4	761	Overall	Overall	DIABETE2	6	6						
271549	2008	CA	California	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.5			7.9	9.2	1127	Overall	Overall	DIABETE2	7	7						
273572	2008	CO	Colorado	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	6			5.5	6.5	887	Overall	Overall	DIABETE2	8	8						
275400	2008	CT	Connecticut	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	6.8			6.1	7.5	608	Overall	Overall	DIABETE2	9	9						
278694	2008	DE	Delaware	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.3			7.2	9.3	470	Overall	Overall	DIABETE2	10	10						
280957	2008	DC	District of Columbia	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8			7.1	8.9	430	Overall	Overall	DIABETE2	11	11						
282558	2008	FL	Florida	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.5			8.6	10.4	1446	Overall	Overall	DIABETE2	12	12						
285303	2008	GA	Georgia	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.9			8.9	10.9	775	Overall	Overall	DIABETE2	13	13						
289606	2008	HI	Hawaii	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.2			7.4	9.1	612	Overall	Overall	DIABETE2	14	14						
293095	2008	ID	Idaho	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7			6.3	7.7	526	Overall	Overall	DIABETE2	15	15						
294602	2008	IL	Illinois	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.3			7.5	9.2	553	Overall	Overall	DIABETE2	16	16						
297391	2008	IN	Indiana	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.6			8.5	10.7	624	Overall	Overall	DIABETE2	17	17						
299488	2008	IA	Iowa	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7			6.4	7.7	574	Overall	Overall	DIABETE2	18	18						
302065	2008	KS	Kansas	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.1			7.5	8.7	959	Overall	Overall	DIABETE2	19	19						
304232	2008	KY	Kentucky	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.9			9	10.7	1139	Overall	Overall	DIABETE2	20	20						
307055	2008	LA	Louisiana	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.7			9.8	11.5	851	Overall	Overall	DIABETE2	21	21						
308742	2008	ME	Maine	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.3			7.5	9	697	Overall	Overall	DIABETE2	22	22						
311598	2008	MD	Maryland	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.7			7.9	9.4	1061	Overall	Overall	DIABETE2	23	23						
313812	2008	MA	Massachusetts	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.2			6.7	7.6	2245	Overall	Overall	DIABETE2	24	24						
316590	2008	MI	Michigan	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.1			8.4	9.8	1210	Overall	Overall	DIABETE2	25	25						
318554	2008	MN	Minnesota	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	5.9			5.2	6.6	366	Overall	Overall	DIABETE2	26	26						
320405	2008	MS	Mississippi	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	11.3			10.5	12.2	1218	Overall	Overall	DIABETE2	27	27						
323224	2008	MO	Missouri	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.1			8.1	10.2	619	Overall	Overall	DIABETE2	28	28						
326050	2008	MT	Montana	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	6.5			5.8	7.1	652	Overall	Overall	DIABETE2	29	29						
327985	2008	NE	Nebraska	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.8			7.1	8.5	1696	Overall	Overall	DIABETE2	30	30						
330834	2008	NV	Nevada	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.6			7.4	9.8	466	Overall	Overall	DIABETE2	31	31						
332994	2008	NH	New Hampshire	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.2			6.5	7.9	693	Overall	Overall	DIABETE2	32	32						
334518	2008	NJ	New Jersey	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.4			7.8	9	1301	Overall	Overall	DIABETE2	33	33						
337428	2008	NM	New Mexico	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.9			7	8.7	648	Overall	Overall	DIABETE2	34	34						
339473	2008	NY	New York	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.4			7.7	9.2	829	Overall	Overall	DIABETE2	35	35						
342459	2008	NC	North Carolina	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.3			8.8	9.9	1967	Overall	Overall	DIABETE2	36	36						
344327	2008	ND	North Dakota	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.6			6.8	8.4	502	Overall	Overall	DIABETE2	37	37						
347051	2008	OH	Ohio	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.9			9.2	10.6	1720	Overall	Overall	DIABETE2	38	38						
349478	2008	OK	Oklahoma	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.1			9.4	10.9	1007	Overall	Overall	DIABETE2	39	39						
351933	2008	OR	Oregon	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	6.9			6.1	7.7	454	Overall	Overall	DIABETE2	40	40						
353409	2008	PA	Pennsylvania	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	8.8			8.1	9.5	1640	Overall	Overall	DIABETE2	41	41						
359103	2008	RI	Rhode Island	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.4			6.6	8.3	469	Overall	Overall	DIABETE2	42	42						
360417	2008	SC	South Carolina	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.1			9.3	11	1475	Overall	Overall	DIABETE2	43	43						
363221	2008	SD	South Dakota	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	6.6			6	7.2	724	Overall	Overall	DIABETE2	44	44						
366129	2008	TN	Tennessee	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10.4			9.3	11.4	690	Overall	Overall	DIABETE2	45	45						
367681	2008	TX	Texas	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	9.7			8.9	10.5	1412	Overall	Overall	DIABETE2	46	46						
370401	2008	UT	Utah	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	6.1			5.4	6.8	455	Overall	Overall	DIABETE2	47	47						
373143	2008	VT	Vermont	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	6.4			5.8	7	566	Overall	Overall	DIABETE2	48	48						
377596	2008	VA	Virginia	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.9			7.1	8.7	694	Overall	Overall	DIABETE2	49	49						
379868	2008	WA	Washington	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	6.9			6.5	7.3	2262	Overall	Overall	DIABETE2	50	50						
382230	2008	WV	West Virginia	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	11.9			10.9	13	603	Overall	Overall	DIABETE2	51	51						
385147	2008	WI	Wisconsin	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.2			6.3	8.1	738	Overall	Overall	DIABETE2	52	52						
387093	2008	WY	Wyoming	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.4			6.7	8.1	759	Overall	Overall	DIABETE2	53	53						
287986	2008	GU	Guam	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	7.9			5.8	10	72	Overall	Overall	DIABETE2	56	56						
356983	2008	PR	Puerto Rico	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	12.4			11.3	13.4	839	Overall	Overall	DIABETE2	60	60						
375411	2008	VI	Virgin Islands	Chronic Health Indicators	Diabetes	Have you ever been told by a doctor that you have diabetes?	Yes	BRFSS	%	Crude Prevalence	10			8.6	11.4	301	Overall	Overall	DIABETE2	62	62						
