"ID";"Year";"LocationAbbr";"LocationDesc";"Class";"Topic";"Indicator";"Response";"DataSource";"Data_Value_Unit";"Data_Value_Type";"Data_Value";"Data_Value_Footnote_Symbol";"Data_Value_Footnote";"Low_Confidence_Limit";"High_Confidence_Limit";"Sample_Size";"Stratification";"StratificationType";"IndicatorId";"LocationOrder";"ParentStateDisplayOrder";"FootnoteType";"FootNoteSymbol";"FootnoteText";"URL";"DatasourceAbbr";"Agency"
"261339";"2008";"AL";"Alabama";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"18.9";"";"";"15.4";"22.3";"219";"Less than $15,000";"Household Income";"DIABETE2";"3";"3";"";"";"";"";"";""
"261340";"2008";"AL";"Alabama";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"15.2";"";"";"12.4";"18.0";"209";"$15,000-$24,999";"Household Income";"DIABETE2";"3";"3";"";"";"";"";"";""
"261341";"2008";"AL";"Alabama";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.4";"";"";"10.3";"16.5";"119";"$25,000-$34,999";"Household Income";"DIABETE2";"3";"3";"";"";"";"";"";""
"261342";"2008";"AL";"Alabama";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.2";"";"";"7.8";"12.6";"105";"$35,000-$49,999";"Household Income";"DIABETE2";"3";"3";"";"";"";"";"";""
"261343";"2008";"AL";"Alabama";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.8";"";"";"6.2";"9.4";"176";"$50,000+";"Household Income";"DIABETE2";"3";"3";"";"";"";"";"";""
"263819";"2008";"AK";"Alaska";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.7";"";"";"4.5";"14.9";"29";"Less than $15,000";"Household Income";"DIABETE2";"4";"4";"";"";"";"";"";""
"263820";"2008";"AK";"Alaska";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.8";"";"";"0.0";"17.9";"20";"$15,000-$24,999";"Household Income";"DIABETE2";"4";"4";"";"";"";"";"";""
"263821";"2008";"AK";"Alaska";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.9";"";"";"3.0";"10.7";"21";"$25,000-$34,999";"Household Income";"DIABETE2";"4";"4";"";"";"";"";"";""
"263822";"2008";"AK";"Alaska";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"4.8";"";"";"1.8";"7.8";"22";"$35,000-$49,999";"Household Income";"DIABETE2";"4";"4";"";"";"";"";"";""
"263823";"2008";"AK";"Alaska";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.9";"";"";"3.9";"7.9";"74";"$50,000+";"Household Income";"DIABETE2";"4";"4";"";"";"";"";"";""
"266662";"2008";"AZ";"Arizona";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.2";"";"";"9.4";"19.0";"134";"Less than $15,000";"Household Income";"DIABETE2";"5";"5";"";"";"";"";"";""
"266663";"2008";"AZ";"Arizona";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.8";"";"";"6.8";"12.8";"169";"$15,000-$24,999";"Household Income";"DIABETE2";"5";"5";"";"";"";"";"";""
"266664";"2008";"AZ";"Arizona";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.3";"";"";"5.6";"15.1";"99";"$25,000-$34,999";"Household Income";"DIABETE2";"5";"5";"";"";"";"";"";""
"266665";"2008";"AZ";"Arizona";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"7.4";"";"";"3.8";"11.1";"100";"$35,000-$49,999";"Household Income";"DIABETE2";"5";"5";"";"";"";"";"";""
"266666";"2008";"AZ";"Arizona";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.2";"";"";"3.8";"6.7";"149";"$50,000+";"Household Income";"DIABETE2";"5";"5";"";"";"";"";"";""
"268549";"2008";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"17.9";"";"";"14.0";"21.7";"171";"Less than $15,000";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"268550";"2008";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"13.2";"";"";"10.7";"15.6";"165";"$15,000-$24,999";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"268551";"2008";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.6";"";"";"7.1";"12.2";"93";"$25,000-$34,999";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"268552";"2008";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.0";"";"";"5.8";"10.1";"84";"$35,000-$49,999";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"268553";"2008";"AR";"Arkansas";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"6.5";"";"";"5.3";"7.8";"149";"$50,000+";"Household Income";"DIABETE2";"6";"6";"";"";"";"";"";""
"271821";"2008";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"14.7";"";"";"12.6";"16.9";"304";"Less than $15,000";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
"271822";"2008";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"10.1";"";"";"8.0";"12.3";"166";"$15,000-$24,999";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
"271823";"2008";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"9.5";"";"";"7.3";"11.7";"119";"$25,000-$34,999";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
"271824";"2008";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"8.6";"";"";"6.7";"10.5";"135";"$35,000-$49,999";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
"271825";"2008";"CA";"California";"Chronic Health Indicators";"Diabetes";"Have you ever been told by a doctor that you have diabetes?";"Yes";"BRFSS";"%";"Crude Prevalence";"5.1";"";"";"4.4";"5.9";"318";"$50,000+";"Household Income";"DIABETE2";"7";"7";"";"";"";"";"";""
